id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording,temporal_resolution,units_of_measurement,water_type,keyterms
sb3,33,34.4333,-119.7,,,"Golgota Basin, Section T. 4 N., R. 29 W.","['T. 4 N., R. 29 W.']",Well 14A3,,Santa Barbara County,01/01/YYYY-12/01/YYYY,Monthly,Feet (assumed based on common practice for groundwater),Groundwater,"['well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,35,35.3333,-119.5,,,"T. 4 N., R. 28 W.","['T. 4 N.', 'R. 28 W.']",Oakley-Bonnetti,,Kern County,03-60-01/09-59,5 years,"{'Depth': 'feet', 'Altitude': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Years']"
sb3,35,35.3333,-119.5,,,"T. 4 N., R. 28 W.","['T. 4 N.', 'R. 28 W.']","USGS, Pac. Light. Gas Sup. 158",,Kern County,07-59-01/12-59,5 years,{'Altitude': 'feet'},Groundwater,"['Well', 'Altitude', 'Years']"
sb3,35,35.3333,-119.5,,,"T. 4 N., R. 28 W.","['T. 4 N.', 'R. 28 W.']","USGS, Pac. Light. Gas Sup. 155",,Kern County,03-59-01/08-55,5 years,{'Altitude': 'feet'},Groundwater,"['Well', 'Altitude', 'Years']"
sb3,35,35.3333,-119.5,,,"T. 4 N., R. 28 W.","['T. 4 N.', 'R. 28 W.']",T. B. Bishop Co.,,Kern County,04-59-01/08-45,18 years,"{'Depth': 'feet', 'Altitude': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Years']"
sb3,35,35.3333,-119.5,,,"T. 4 N., R. 29 W.","['T. 4 N.', 'R. 29 W.']",T. B. Bishop Co.,,Kern County,06-59-01/09-50,18 years,"{'Depth': 'feet', 'Altitude': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Years']"
sb3,35,35.3333,-119.5,,,"T. 4 N., R. 28 W.","['T. 4 N.', 'R. 28 W.']",Ben Romer,,Kern County,12-60-01/07-51,20 years,"{'Depth': 'feet', 'Altitude': 'feet'}",Groundwater,"['Well', 'Depth', 'Altitude', 'Years']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",3A1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",6A1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",7K6,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",9N1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",15A1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",21B2,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",29D3,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",E1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",2K1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",13D1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",15A5,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",16N2,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",17F1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",2Q1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",6K1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",A2,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",11G3,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",N1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",16P3,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,37,34.5,-120,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",18H1,,Santa Barbara County,01/31/YYYY-12/31/YYYY,Monthly,,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",L. Hourihan,,Santa Barbara,05/58-06/57,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Irrigation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",Sam Torrence,,Santa Barbara,04/43-10/60,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Irrigation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",Valley Pump & Supply Co.,,Santa Barbara,03/52-06/59,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Unspecified']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",San Lucas Ranch,,Santa Barbara,07/60-01/56,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Supply']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",Rex Clark,,Santa Barbara,08/58-05/57,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Supply']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",Bryant Myers,,Santa Barbara,10/57-09/57,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Irrigation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']","USGS, Rancho Juan y Lolita",,Santa Barbara,03/60-09/57,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Observation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 30 W.","['T. 6 N., R. 30 W.']",Rancho Juan y Lolita,,Santa Barbara,03/41-05/51,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Unspecified']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",Sam de la Cuesta,,Santa Barbara,01/42-09/57,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Unspecified']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",Mrs. W. E. Parker,,Santa Barbara,03/42-06/59,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Domestic']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",Louis Janin,,Santa Barbara,03/52-09/57,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Irrigation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",H. G. Petersen,,Santa Barbara,05/41-10/60,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Irrigation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 31 W.","['T. 6 N., R. 31 W.']",John R. Orton,,Santa Barbara,04/41-08/57,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Domestic']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",Wallace Dine,,Santa Barbara,04/52-03/51,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Domestic']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",Manuel P. Domingos,,Santa Barbara,07/32-10/53,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Domestic', 'Supply']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",Owen E. Hollister,,Santa Barbara,01/42-01/56,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Domestic']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",do,,Santa Barbara,01/52-09/60,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Irrigation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']","USGS, W. H. Mercer",,Santa Barbara,04/58-09/60,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Observation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",Doty and Mercer,,Santa Barbara,04/52-12/54,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Domestic']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",Channing Peake,,Santa Barbara,02/43-11/60,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Irrigation']"
sb3,39,34.9,-120.4,,,"T. 6 N., R. 32 W.","['T. 6 N., R. 32 W.']",T. J. Donovan,,Santa Barbara,10/41-11/51,Yearly,"{'Depth': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Depth', 'Domestic', 'Supply']"
sb3,41,34.443611,-120.011389,,,"T. 6 N., R. 33 W.","['T. 6 N., R. 33 W.']",8J1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.443611,-120.011389,,,"T. 6 N., R. 33 W.","['T. 6 N., R. 33 W.']",9P1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.443611,-120.011389,,,"T. 6 N., R. 33 W.","['T. 6 N., R. 33 W.']",11M1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.443611,-119.980278,,,"T. 6 N., R. 34 W.","['T. 6 N., R. 34 W.']",1P1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.443611,-119.980278,,,"T. 6 N., R. 34 W.","['T. 6 N., R. 34 W.']",4F3,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.443611,-119.980278,,,"T. 6 N., R. 34 W.","['T. 6 N., R. 34 W.']",6C2,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.85,,,"T. 7 N., R. 30 W.","['T. 7 N., R. 30 W.']",33M2,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.808333,,,"T. 7 N., R. 31 W.","['T. 7 N., R. 31 W.']",23P1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.808333,,,"T. 7 N., R. 31 W.","['T. 7 N., R. 31 W.']",25L1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.808333,,,"T. 7 N., R. 31 W.","['T. 7 N., R. 31 W.']",36L2,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.641667,,,"T. 7 N., R. 33 W.","['T. 7 N., R. 33 W.']",30C1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.608333,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",9H3,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.608333,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",12E1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.608333,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",14F1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.608333,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",15D1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.608333,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",21E1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,41,34.560278,-119.608333,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",22J1,,Santa Barbara County,01/01/2020-12/31/2020,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr.', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,43,34.692,-120.423,,,"T. 6 N., R. 33 W.","['T. 6 N., R. 33 W.']",Hollister Estate Well 8J1,Santa Barbara County,Santa Barbara County,04-58-1941 to 09-51,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.692,-120.423,,,"T. 6 N., R. 33 W.","['T. 6 N., R. 33 W.']",Hollister Estate Well 9P1,Santa Barbara County,Santa Barbara County,04-41-1932 to 11-50,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.692,-120.423,,,"T. 6 N., R. 33 W.","['T. 6 N., R. 33 W.']",William Rennie Well 11M1,Santa Barbara County,Santa Barbara County,02-50-1947 to 11-51,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ir', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.694,-120.424,,,"T. 6 N., R. 34 W.","['T. 6 N., R. 34 W.']",Hollister Estate Well 1P1,Santa Barbara County,Santa Barbara County,04-58-1949 to 02-57,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ir', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.694,-120.424,,,"T. 6 N., R. 34 W.","['T. 6 N., R. 34 W.']",City of Lompoc Well 4F3,Santa Barbara County,Santa Barbara County,04-58-1950 to 4-51,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.694,-120.424,,,"T. 6 N., R. 34 W.","['T. 6 N., R. 34 W.']",Bank of America Well 6C2,Santa Barbara County,Santa Barbara County,02-43-1930 to 4-51,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Dm, S', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.696,-120.426,,,"T. 7 N., R. 30 W.","['T. 7 N., R. 30 W.']",J. B. Kelley Well 33M2,Santa Barbara County,Santa Barbara County,03-54-1953 to 10-60,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.697,-120.427,,,"T. 7 N., R. 31 W.","['T. 7 N., R. 31 W.']",F. L. Mattei Well 23P1,Santa Barbara County,Santa Barbara County,08-42-1942 to 5-58,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Dm, Ir', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.697,-120.427,,,"T. 7 N., R. 31 W.","['T. 7 N., R. 31 W.']",Richter and Lee Well 25L1,Santa Barbara County,Santa Barbara County,04-44-1942 to 8-60,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Dm', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.697,-120.427,,,"T. 7 N., R. 31 W.","['T. 7 N., R. 31 W.']",D. B. Kilbourne Well 36L2,Santa Barbara County,Santa Barbara County,04-43-1942 to 8-60,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Dm, Ir', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.699,-120.429,,,"T. 7 N., R. 33 W.","['T. 7 N., R. 33 W.']",John Valla Well 30C1,Santa Barbara County,Santa Barbara County,02-46-1941 to 7-59,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.7,-120.43,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']","USGS, Union Oil Co. Well 9H3",Santa Barbara County,Santa Barbara County,10-48-1948 to 8-56,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ob', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.7,-120.43,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']","USGS, Union Oil Co. Well 12E1",Santa Barbara County,Santa Barbara County,06-49-1949 to 8-59,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ob', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.7,-120.43,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Signature Homes Inc. Well 14F1,Santa Barbara County,Santa Barbara County,10-47-1947 to 8-58,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.7,-120.43,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Vandenberg Village Well 15D1,Santa Barbara County,Santa Barbara County,07-60 to 10-60,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Springs,"['Ps', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.7,-120.43,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']","USGS, Dept. of the Army Well 21E1",Santa Barbara County,Santa Barbara County,04-49-1948 to 8-51,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Ob', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,43,34.7,-120.43,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']",Santa Barbara County Well 22J1,Santa Barbara County,Santa Barbara County,03-41 to 5-57,Monthly,"{'Depth': 'feet', 'Altitude': 'feet', 'Water_Level': 'feet'}",Groundwater,"['Un', 'Depth', 'Altitude', 'Year', 'Highest water level', 'Lowest water level']"
sb3,45,34.6667,-120.4167,,,"Santa Ynez River Valley, California","['T. 7 N., R. 34 W.']","T. 7 N., R. 34 W.",,Santa Barbara County,01/01/YYYY-12/31/YYYY,Monthly,Unknown,Groundwater,"['Well', 'Jan.', 'Feb.', 'Mar.', 'Apr', 'May', 'June', 'July', 'Aug.', 'Sept.', 'Oct.', 'Nov.', 'Dec.']"
sb3,47,34.8333,-120,,,"T. 7 N., R. 34 W.","['T. 7 N., R. 34 W.']","USGS, A. Scolari",,Santa Barbara County,04/57-08/50,Yearly,feet,Groundwater,"['Well', 'Depth', 'Use', 'Altitude']"
