URL,Publication ID,Index ID,Publication type,Publication Subtype,Display title,Title,Series title,Series number,Subseries,Chapter,Sub-chapter,ISSN (online),ISSN (print),ISBN,DOI,Edition,Volume,Issue,Year Published,No Year Published,Language,Publisher,Publisher location,Contributing office(s),Description,Larger Work Type,Larger Work Subtype,Larger Work Title,First page,Last page,Number of Pages,Public Comments,Time Range Start,Time Range End,Conference Title,Conference Location,Conference Date,Country,State,County,City,Other Geospatial,Datum,Projection,Scale,Online Only (Y/N),Additional Online Files(Y/N),Author(s),Editor(s),Compiler(s),Number of Links,ScienceBase URI,CHORUS DOI,CHORUS URL,CHORUS Publisher,CHORUS Authors,CHORUS Journal Name,CHORUS Publication Date,CHORUS Audited On,CHORUS Publicly Accessible Date
https://pubs.usgs.gov/publication/i857I,66180,i857I,Report,USGS Numbered Series,,"Well yields and chemical quality of water from water-table aquifers in the Colorado Springs-Castle Rock area, Front Range urban corridor, Colorado",IMAP,857,,I,,,,,10.3133/i857I,,,,1980,false,English,U.S. Geological Survey,,,2 Plates: 18.60 × 37.04 inches and 30.62 × 37.24 inches,,,,,,,,,,,,,United States,Colorado,,,Colorado Springs-Castle Rock area,,,,,,"Hillier, D. E.; Hutchinson, E. C.",,,4,4f4e49f5e4b07f02db5f0a8a,,,,,,,,
https://pubs.usgs.gov/publication/ofr801258,9241,ofr801258,Report,USGS Numbered Series,,"Spectrographic and chemical analyses, and sample location maps of stream sediments and rocks from the Choteau 1° x 2° quadrangle, Montana",Open-File Report,80-1258,,,,2331-1258,0196-1497,,10.3133/ofr801258,,,,1980,false,English,U.S. Geological Survey,,,"Report: i, 346 p.; 1 Plate: 32.33 × 41.22 inches",,,,,,,,,,,,,United States,Montana,,,Choteau 1° x 2° quadrangle,,,,,,"Grimes, D. J.; Leinz, R. W.; Hopkins, R. T.",,,3,4f4e49e2e4b07f02db5e4bbc,,,,,,,,
https://pubs.usgs.gov/publication/wri8092,30487,wri8092,Report,USGS Numbered Series,,"Geohydrology of the Delta-Clearwater area, Alaska",Water-Resources Investigations Report,80-92,,,,,,,10.3133/wri8092,-,,,1980,false,ENGLISH,"U.S. Geological Survey,",,,"iv, 26 p. :ill., maps ;28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Wilcox, Dorothy E.",,,0,4f4e4b20e4b07f02db6abdc1,,,,,,,,
https://pubs.usgs.gov/publication/pp1140,6404,pp1140,Report,USGS Numbered Series,,"An economic analysis of selected strategies for dissolved-oxygen management; Chattahoochee River, Georgia",Professional Paper,1140,,,,2330-7102,1044-9612,,10.3133/pp1140,-,,,1980,false,ENGLISH,"U.S. Govt. Print. Off.,",,South Atlantic Water Science Center,26 p.,,,,,,,,,,,,,United States,Georgia,,,Chattahoochee River,,,,,,"Schefter, John E.; Hirsch, Robert M. rhirsch@usgs.gov",,,1,4f4e4ad8e4b07f02db684ace,,,,,,,,
https://pubs.usgs.gov/publication/ofr8079,30821,ofr8079,Report,USGS Numbered Series,,"Geochemical analyses of samples of rock, stream-sediment, and panned heavy-mineral concentrate, Hoover Wilderness and adjacent study areas, California",Open-File Report,80-79,,,,2331-1258,0196-1497,,10.3133/ofr8079,-,,,1980,false,ENGLISH,"U.S. Geological Survey,",,,"i, 41 p. fold. map (in envelope) ;28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Chaffee, Maurice A. mchaffee@usgs.gov; Bannister, C.A.; Bernard, J.B.; Giusso, J.R.; Hill, R. H.; Keith, W. J.; Seitz, J. F.; Speckman, W. S.; Sutley, S. J.",,,2,4f4e4b24e4b07f02db6ae888,,,,,,,,
https://pubs.usgs.gov/publication/wdrNHVT791,56843,wdrNHVT791,Report,USGS Numbered Series,,"Water resources data for New Hampshire and Vermont, water year 1979",Water Data Report,NH-VT-79-1,,,,,,,10.3133/wdrNHVT791,,,,1980,false,English,U.S. Geological Survey,"Reston, VA",,"vii, 176 p.",,,,,,,,,,,,,United States,"New Hampshire, Vermont",,,,,,,,,"Water Resources Division, U.S. Geological Survey",,,1,4f4e4ac7e4b07f02db67b044,,,,,,,,
https://pubs.usgs.gov/publication/ofr80354,30840,ofr80354,Report,USGS Numbered Series,,"Mineral resources of the Richland Creek Wilderness Study Area, Newton and Searcy counties, Arkansas",Open-File Report,80-354,,,,2331-1258,0196-1497,,10.3133/ofr80354,-,,,1980,false,ENGLISH,"U.S. Geological Survey,",,,"iii, 33 p. maps ;28 cm.",,,,,,,,,,,,,,,,,,,,,,,"Haley, Boyd R.; Stroud, Raymond B.; Earhart, Robert L.",,,2,4f4e4b06e4b07f02db69a0e9,,,,,,,,
https://pubs.usgs.gov/publication/pp1170C,32561,pp1170C,Report,USGS Numbered Series,,"Seismic properties investigation of the Springer Ranch landslide, Powder River basin, Wyoming",Professional Paper,1170,,C,,2330-7102,1044-9612,,10.3133/pp1170C,-,,,1980,false,ENGLISH,,,,7 p.,,,,,,,,,,,,,,,,,,,,,,,"Miller, C.H.; Ramirez, A.L.; Bullard, T.G.",,,1,4f4e49f6e4b07f02db5f1921,,,,,,,,
https://pubs.usgs.gov/publication/wri80111,27632,wri80111,Report,USGS Numbered Series,,"Evaluating methods for determining water use in the High Plains in parts of Colorado, Kansas, Nebraska, New Mexico, Oklahoma, South Dakota, Texas, and Wyoming, 1979",Water-Resources Investigations Report,80-111,,,,,,,10.3133/wri80111,-,,,1980,false,ENGLISH,"U.S. Geological Survey, Water Resources Division,",,WY-MT Water Science Center,"v, 118 p. :ill., maps ;26 cm.",,,,,,,,,,,,,,,,,,,,,,,"Heimes, Frederick J.; Luckey, Richard R.",,,1,4f4e4afde4b07f02db696e89,,,,,,,,
https://pubs.usgs.gov/publication/b1465,33482,b1465,Report,USGS Numbered Series,,"Mineral resources of the Sturgeon River Wilderness Study Area, Houghton and Baraga counties, Michigan",Bulletin,1465,,,,,,,10.3133/b1465,-,,,1980,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"viii, 49 p. ill., maps ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Cannon, William F. wcannon@usgs.gov; King, E. R.; Hill, J. J.; Mory, P. C.",,,1,4f4e4ac9e4b07f02db67c74c,,,,,,,,
https://pubs.usgs.gov/publication/wsp2066,1091,wsp2066,Report,USGS Numbered Series,,General study of the modified Einstein method of computing total sediment discharge,Water Supply Paper,2066,,,,,,,10.3133/wsp2066,-,,,1980,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"vii, 67 p. : ill. ; 24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Burkham, D. E.; Dawdy, David R.",,,1,4f4e4b27e4b07f02db6b0dab,,,,,,,,
https://pubs.usgs.gov/publication/b1473,34357,b1473,Report,USGS Numbered Series,,"Geology of the Rodeo Creek NE and Welches Canyon quadrangles, Eureka County, Nevada",Bulletin,1473,,,,,,,10.3133/b1473,-,,,1980,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"81 p. ill., maps (2 fold. in pocket) ; 23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Evans, James George",,,4,4f4e4acce4b07f02db67e661,,,,,,,,
https://pubs.usgs.gov/publication/wri807,27574,wri807,Report,USGS Numbered Series,,"Hydrology and model study of the proposed Prosperity Reservoir, Center Creek Basin, southwestern Missouri",Water-Resources Investigations Report,80-7,,,,,,,10.3133/wri807,,,,1980,false,English,U.S. Geological Survey,,,"iv, 50 p.",,,,,,,,,,,,,United States,Missouri,,,Center Creek Basin,,,,,,"Harvey, Edward Joseph; Emmett, Leo F.",,,1,4f4e4a18e4b07f02db605176,,,,,,,,
https://pubs.usgs.gov/publication/ofr80617,46934,ofr80617,Report,USGS Numbered Series,,"Electric-log cross sections showing the depth and thickness of the White Mountain coal bed, an in situ coal gasification prospect northwest of Rock Springs, Wyoming",Open-File Report,80-617,,,,2331-1258,0196-1497,,10.3133/ofr80617,-,,,1980,false,ENGLISH,,,,19 cross sections on 2 sheets ;108 x 93 cm. and 108 x 125 cm.,,,,,,,,,,,,,,,,,,,,,,,"Roehler, Henry W.; Robinson, Laura N.",,,2,4f4e4a25e4b07f02db60edce,,,,,,,,
https://pubs.usgs.gov/publication/wri8036,27554,wri8036,Report,USGS Numbered Series,,"Water quality of the Neuse River, North Carolina: Variability, pollution loads, and long-term trends",Water-Resources Investigations Report,80-36,,,,,,,10.3133/wri8036,,,,1980,false,English,U.S. Geological Survey,,South Atlantic Water Science Center,"viii, 88 p.",,,,,,,,,,,,,United States,North Carolina,,,Neuse River,,,,,,"Harned, Douglas A. daharned@usgs.gov",,,2,4f4e4a07e4b07f02db5f98c3,,,,,,,,
https://pubs.usgs.gov/publication/wri8032,27547,wri8032,Report,USGS Numbered Series,,Using channel geometry to estimate flood flow at ungaged sites in Idaho,Water-Resources Investigations Report,80-32,,,,,,,10.3133/wri8032,,,,1980,false,English,U.S. Geological Survey,,,"Report: ii, 39 p.; 1 Plate: 22.04 x 33.99 inches",,,,,,,,,,,,,United States,Idaho,,,,,,,,,"Harenberg, W. A.",,,2,4f4e4a16e4b07f02db603c6e,,,,,,,,
https://pubs.usgs.gov/publication/b1496,34569,b1496,Report,USGS Numbered Series,,"Large and rich phosphorus resources in the Phosphoria Formation in the Soda Springs area, southeastern Idaho",Bulletin,1496,,,,,,,10.3133/b1496,-,,,1980,false,ENGLISH,"U.S. G.P.O. : For sale by the Supt. of Docs., U.S. G.P.O.,",,,"iv, 25 p. ill. ;24 cm.",,,,,,,,,,,,,,,,,,,,,,,"Gulbrandsen, Robert A.; Krier, Donathon J.",,,1,4f4e4b1be4b07f02db6a911a,,,,,,,,
https://pubs.usgs.gov/publication/b1482E,34713,b1482E,Report,USGS Numbered Series,,The Lawson Creek Formation of middle Proterozoic age in east-central Idaho,Bulletin,1482,,E,,,,,10.3133/b1482E,-,,,1980,false,ENGLISH,"U.S. Govt. Print. Off.,",,,"p. E1-E12, maps ; 23 cm.",,,,,,,,,,,,,,,,,,,,,,,"Hobbs, S. W.",,,1,4f4e4ac8e4b07f02db67bc8a,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs80_62,36625,fwsobs80_62,Report,Federal Government Series,,Environmental baseline and evaluation of the St. Mary's River dredging,FWS/OBS,80/62,,,,,,,,-,,,1980,false,ENGLISH,U.S. Fish and Wildlife Service,,,"xxviii, 295 p.",,,,,,,,,,,,,,,,,,,,,,,"Liston, Charles R.; Duffy, Walter G.; Ashton, Diane E.; McNabb, Clarence D.; Koehler, Fred E.",,,0,4f4e4a14e4b07f02db6024d9,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs80_53,36688,fwsobs80_53,Report,Federal Government Series,,Instream flow negotiation: review of practices,FWS/OBS,80/53,,,,,,,,-,,,1980,false,ENGLISH,U.S. Fish and Wildlife Service,,,"iii, 68 p.; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"White, Mary Ray; Valdez, Felix D.; White, Michael D.",,,1,4f4e49f1e4b07f02db5ee307,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs80_55,36690,fwsobs80_55,Report,Federal Government Series,,Streamside areas-management dividends,FWS/OBS,80/55,,,,,,,,-,,,1980,false,ENGLISH,U.S. Fish and Wildlife Service,,,8 p. : col. ill.; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Nolde, M.",,,1,4f4e4a4ae4b07f02db6250c4,,,,,,,,
https://pubs.usgs.gov/publication/wri8019,27399,wri8019,Report,USGS Numbered Series,,Comparison of tracer methods and predictive equations for determination of stream-reaeration coefficients on three small streams in Wisconsin,Water-Resources Investigations Report,80-19,,,,,,,10.3133/wri8019,,,,1980,false,English,U.S. Geological Survey,,Wisconsin Water Science Center,"iv, 36 p.",,,,,,43,,,,,,,United States,Wisconsin,"Dane County,  Grant County, La Crosse County",,"Black Earth Creek, Bonner Branch, Halfway Creek",,,,N,N,"Grant, R. Stephen; Skavroneck, Steven",,,1,4f4e4b1fe4b07f02db6ab743,,,,,,,,
https://pubs.usgs.gov/publication/l198,67650,l198,Report,USGS Numbered Series,,"Land use and land cover, 1976, Stillwater, Minnesota; Wisconsin",Land Use and Land Cover,198,,,,,,,10.3133/l198,,,,1980,false,English,U.S. Geological Survey,"Reston, VA",,1 col. map: 77 x 57 cm.,,,,,,,,,,,,,United States,Minnesota;Wisconsin,,Stillwater,,,,250000,,,"Water Resources Division, U.S. Geological Survey",,,2,4f4e4b23e4b07f02db6ae0d0,,,,,,,,
https://pubs.usgs.gov/publication/wri8038,27347,wri8038,Report,USGS Numbered Series,,"Calibration and potential uses of a digital water-quality model for the Arkansas River in Pueblo County, Colorado",Water-Resources Investigations Report,80-38,,,,,,,10.3133/wri8038,,,,1980,false,English,U.S. Geological Survey,"Reston, VA",,"v, 87 p. ",,,,,,,,,,,,,United States ,Colorado,Pueblo County,,Arkansas River,,,,,,"Goddard, Kimball E.",,,1,4f4e4a07e4b07f02db5f95b1,,,,,,,,
https://pubs.usgs.gov/publication/i1139,65780,i1139,Report,USGS Numbered Series,,"Reconnaissance geologic map of the Columbia River Basalt Group, Pullman and Walla Walla quadrangles, southeast Washington and adjacent Idaho",IMAP,1139,NONE,,,,,,10.3133/i1139,-,,,1980,false,ENGLISH,,,,"1 map :col. ;45 x 77 cm., folded in envelope 30 x 24 cm. +ancillary sheet (112 x 81 cm.)",,,,,,,,,,,,,,,,,,,,250000,,,"Swanson, D. A.; Wright, T. L.; Camp, V.E.; Gardner, J. N.; Helz, Rosalind Tuthill; Price, S.M.; Reidel, S.P.; Ross, M.E.",,,1,4f4e4a72e4b07f02db642f24,,,,,,,,
https://pubs.usgs.gov/publication/i1227,65732,i1227,Report,USGS Numbered Series,,"Leasable mineral and waterpower land classification map of the Vernal 1° x 2° quadrangle, Utah and Colorado",IMAP,1227,,,,,,,10.3133/i1227,,,,1980,false,English,U.S. Geological Survey,,,1 Plate:  34.81 × 22.78 inches,,,,,,,,,,,,,United States,"Colorado, Utah",,,Vernal 1° x 2° quadrangle,,,250000,,,,,"Allen, Elizabeth G.; Banish, Eileen P.; Smedley, Jack E.; Lutz, Gale A.",3,4f4e4b1ae4b07f02db6a82d8,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs80_13,36695,fwsobs80_13,Report,Federal Government Series,,Effects of alterations to low gradient reaches of Utah streams: summary,FWS/OBS,80/13,,,,,,,,-,,,1980,false,ENGLISH,U.S. Fish and Wildlife Service,,,2 v. : ill.; 27 cm.,,,,,,,,,,,,,,,,,,,,,,,"Wydoski, Richard S.; Helm, William T.",,,0,4f4e4a4ae4b07f02db624b20,,,,,,,,
https://pubs.usgs.gov/publication/pp1101,5881,pp1101,Report,USGS Numbered Series,,"The Boulder Creek Batholith, Front Range, Colorado",Professional Paper,1101,,,,2330-7102,1044-9612,,10.3133/pp1101,-,,,1980,false,ENGLISH,"U.S. Govt. Print. Off.,",,,88 p;  2 plates in pocket,,,,,,,,,,,,,,,,,,,,,,,"Gable, Dolores J.",,,4,4f4e4ad3e4b07f02db68231b,,,,,,,,
https://pubs.usgs.gov/publication/wri8063,27182,wri8063,Report,USGS Numbered Series,,"Ground water in the Thousand Oaks area, Ventura County, California",Water-Resources Investigations Report,80-63,,,,,,,10.3133/wri8063,,,,1980,false,English,U.S. Geological Survey,"Reston, VA",,"iv, 40 p. ",,,,,,,,,,,,,United States,California,Ventura County,,Thousand Oaks,,,,,,"French, James J.",,,1,4f4e4ab0e4b07f02db66d749,,,,,,,,
https://pubs.usgs.gov/publication/wri8013,27161,wri8013,Report,USGS Numbered Series,,"Chemical, physical, and radiological quality of selected public water supplies in Florida : January-May 1979",Water-Resources Investigations Report,80-13,,,,,,,10.3133/wri8013,-,,,1980,false,ENGLISH,"U.S. Geological Survey, Water Resources Division,",,,"iv, 183 p. :ill., maps ;26 cm.",,,,,,,,,,,,,,,,,,,,,,,"Franks, Bernard J.; Irwin, G. A.",,,2,4f4e49dde4b07f02db5e2704,,,,,,,,
https://pubs.usgs.gov/publication/i844O,66644,i844O,Report,USGS Numbered Series,,"Maps showing relative slope stability and relative erodibility, central Santa Cruz River Valley Tucson area, Arizona",IMAP,844,,O,,,,,10.3133/i844O,,,,1980,false,English,U.S. Geological Survey,,,Report: 1 p.; 2 Plates: 36.61 × 20.68 inches and 36.44 × 20.81 inches,,,,,,,,,,,,,United States,Arizona,,Tucson,central Santa Cruz River Valley,,,250000,,,"Murphy, B. J.; Moore, R. T.",,,4,4f4e4a19e4b07f02db605e33,,,,,,,,
https://pubs.usgs.gov/publication/ofr7988,45821,ofr7988,Report,USGS Numbered Series,,"Coal resource occurrence and coal development potential maps of the Goodspeed Butte quadrangle Powder River County, Montana",Open-File Report,79-88,,,,2331-1258,0196-1497,,10.3133/ofr7988,-,,,1980,false,ENGLISH,,,,34 p.; 36 maps and 1 data sheet ;58 x 42 cm.,,,,,,,,,,,,,,,,,,,,,,,Colorado School of Mines,,,38,4f4e4b28e4b07f02db6b1257,,,,,,,,
https://pubs.usgs.gov/publication/wri8061,27077,wri8061,Report,USGS Numbered Series,,"Water-resources reconnaissance of the southeastern part of St Paul Island, Pribilof Islands, Alaska",Water-Resources Investigations Report,80-61,,,,,,,10.3133/wri8061,,,,1980,false,English,U.S. Geological Survey,"Reston, VA",,"iii, 12 p.",,,,,,,,,,,,,United States,Alaska,,,"Pribilof Islands, St Paul Island",,,,,,"Feulner, Alvin John",,,1,4f4e4ac7e4b07f02db67aeb0,,,,,,,,
https://pubs.usgs.gov/publication/i1234,66863,i1234,Report,USGS Numbered Series,,"Map showing general chemical quality of surface water in the Richfield Quadrangle, Utah",IMAP,1234,,,,,,,10.3133/i1234,,,,1980,false,English,U.S. Geological Survey,"Reston, VA",Utah Water Science Center,Map: 34.53 x 22.64 inches; Cover: 9.19 x 11.80 inches,,,,,,,,,,,,,United States,Utah,,,Richfield quadrangle,,,250000,,,"Price, Don",,,2,4f4e4b24e4b07f02db6aeae5,,,,,,,,
https://pubs.usgs.gov/publication/wri8059,27028,wri8059,Report,USGS Numbered Series,,"A water-quality monitoring network for Vallecitos Valley, Alameda County, California",Water-Resources Investigations Report,80-59,,,,,,,10.3133/wri8059,,,,1980,false,English,U.S. Geological Survey,,,"iv, 22 p.",,,,,,,,,,,,,United States,California,Alameda County,,Vallecitos Valley,,,,,,"Farrar, C. D.",,,1,4f4e4b15e4b07f02db6a4f8f,,,,,,,,
https://pubs.usgs.gov/publication/ofr80107,45787,ofr80107,Report,USGS Numbered Series,,"Coal resource occurrence and coal development potential maps of the Rainbow Point Quadrangle, Kane County, Utah",Open-File Report,80-107,,,,2331-1258,0196-1497,,10.3133/ofr80107,-,,,1980,false,ENGLISH,,,,"12 maps, 3 data sheets ;58 x 47 cm. +1 text (32 p. ; 28 cm.)",,,,,,,,,,,,,,,,,,,,,,,Meiiji Resource Consultants,,,16,4f4e4aa8e4b07f02db667e39,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs80_01_10,36734,fwsobs80_01_10,Report,Federal Government Series,,Selected vertebrate endangered species of the seacoast of the United States-the Attwater's greater prairie chicken,FWS/OBS,80/01.10,,,,,,,,-,,,1980,false,ENGLISH,U.S. Fish and Wildlife Service,,,"ca. 600 p. : ill., maps; 30 cm.",,,,,,,,,,,,,,,,,,,,,,,National Fish And Wildlife Laboratory,,,0,4f4e4a01e4b07f02db5f7f89,,,,,,,,
https://pubs.usgs.gov/publication/wri8037,44655,wri8037,Report,USGS Numbered Series,,"The Quality of Water Discharging From the New River and Clear Fork Basins, Tennessee",Water-Resources Investigations Report,80-37,,,,,,,10.3133/wri8037,-,,,1980,false,ENGLISH,,,,58 p.,,,,,,,,,,,,,,,,,,,,,,,"Parker, R. S.; Carey, W. P.",,,1,4f4e4ac7e4b07f02db67ad27,,,,,,,,
https://pubs.usgs.gov/publication/wri80106,26930,wri80106,Report,USGS Numbered Series,,"A technique for estimating flood heights on small streams in the city of Charlotte and Mecklenburg County, North Carolina",Water-Resources Investigations Report,80-106,,,,,,,10.3133/wri80106,-,,,1980,false,ENGLISH,"U.S. Geological Survey,",,South Atlantic Water Science Center,"iv, 16 p. :ill., maps ;28 cm.",,,,,,,,,,,,,United States,North Carolina,Mecklenburg County,Charlotte,,,,,,,"Eddins, William H.; Jackson, N.M. Jr.",,,0,4f4e4b17e4b07f02db6a5cf8,,,,,,,,
https://pubs.usgs.gov/publication/fwsobs79_36,36779,fwsobs79_36,Report,Federal Government Series,,Protecting instream flows in Montana: Yellowstone River Reservation case study. IFIP No. 10,FWS/OBS,79/36,,,,,,,,-,,,1980,false,ENGLISH,U.S. Fish and Wildlife Service,,,"iii, 71 p.; 27 cm.",,,,,,,,,,,,,,,,,,,,,,,"Sweetman, Debra A.",,,0,4f4e4a91e4b07f02db656cc8,,,,,,,,
https://pubs.usgs.gov/publication/wsp2063,1330,wsp2063,Report,USGS Numbered Series,,"Channel and dynamic flow characteristics of the Chattahoochee River, Buford Dam to Georgia Highway 141",Water Supply Paper,2063,,,,,,,10.3133/wsp2063,-,,,1980,false,ENGLISH,"U.S. Govt. Print. Off.,",,South Atlantic Water Science Center,"66 p. : ill., maps ; 24 cm.",,,,,,,,,,,,,United States,Georgia,,,"Buford Dam, Chattahoochee River",,,,,,"Faye, Robert E.; Cherry, Rodney N.",,,1,4f4e49e0e4b07f02db5e47cd,,,,,,,,
https://pubs.usgs.gov/publication/wri8091,26890,wri8091,Report,USGS Numbered Series,,Geohydrology and model analysis for water-supply management in a small area of west-central Kansas,Water-Resources Investigations Report,80-91,,,,,,,10.3133/wri8091,,,,1980,false,English,U.S. Geological Survey,,Kansas Water Science Center,59 p.,,,,,,,,,,,,,United States,Kansas,,,,,,,,,"Dunlap, Lloyd E.; Kume, Jack; Thomas, James G.",,,1,4f4e4b1be4b07f02db6a8d01,,,,,,,,
