doc_id,page_number,table_number,water_type_final,county_spatial,actual_county,inferred_county,llm_ca_counties,consistency
15,183,3,Stream Discharge,Tuolumne,,Tuolumne,tuolumne,match
15,184,1,Stream Discharge,Tuolumne,Calaveras,Calaveras,calaveras,mismatch
15,185,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,185,2,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,186,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,186,2,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,187,1,Stream Discharge,Calaveras,Calaveras,,calaveras,match
15,187,2,Stream Discharge,Calaveras,Calaveras,,calaveras,match
15,188,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,188,2,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,189,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,189,2,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,190,1,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
15,190,2,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
15,190,3,Stream Discharge,Tuolumne,Tuolumne County,,tuolumne,match
15,191,1,Not Water Related,,Calaveras County,,calaveras,no_spatial
15,191,2,Stream Discharge,,Calaveras County,,calaveras,no_spatial
15,192,1,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,192,2,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,192,3,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,193,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,193,2,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,194,1,Stream Discharge,Stanislaus,Tuolumne County,,tuolumne,mismatch
15,194,2,Stream Discharge,Stanislaus,Tuolumne County,,tuolumne,mismatch
15,195,1,Irrigation,Calaveras,Stanislaus County,,stanislaus,mismatch
15,196,1,Irrigation,Stanislaus,Tuolumne County,,tuolumne,mismatch
15,196,2,Irrigation,Stanislaus,Tuolumne County,,tuolumne,mismatch
15,197,1,Stream Discharge,Stanislaus,Stanislaus,,stanislaus,match
15,197,2,Stream Discharge,Stanislaus,Stanislaus,,stanislaus,match
15,197,3,Stream Discharge,Stanislaus,Stanislaus,,stanislaus,match
15,198,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,198,2,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,198,3,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,199,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,199,2,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,200,1,Stream Discharge,,Merced County,,merced,no_spatial
15,200,2,Stream Discharge,,Merced County,,merced,no_spatial
15,200,3,Stream Discharge,,Merced County,,merced,no_spatial
15,200,4,Stream Discharge,,Merced County,,merced,no_spatial
15,201,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,201,2,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,201,3,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,202,1,Stream Discharge,,Calaveras County,,calaveras,no_spatial
15,202,2,Stream Discharge,,Calaveras County,,calaveras,no_spatial
15,203,1,Stream Discharge,Tuolumne,Tuolumne County,Tuolumne County,tuolumne,match
15,203,2,Stream Discharge,Tuolumne,Tuolumne County,Tuolumne County,tuolumne,match
15,203,3,Stream Discharge,Tuolumne,Tuolumne County,Tuolumne County,tuolumne,match
15,204,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,204,2,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,205,1,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
15,205,2,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
15,205,3,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
15,205,4,Stream Discharge,San Joaquin,San Joaquin County,San Joaquin County,san joaquin,match
15,206,1,Stream Discharge,San Joaquin,San Joaquin,San Joaquin,san joaquin,match
15,206,2,Stream Discharge,San Joaquin,San Joaquin,San Joaquin,san joaquin,match
15,206,3,Stream Discharge,San Joaquin,San Joaquin,San Joaquin,san joaquin,match
15,206,4,Stream Discharge,San Joaquin,San Joaquin,San Joaquin,san joaquin,match
15,206,5,Stream Discharge,San Joaquin,San Joaquin,San Joaquin,san joaquin,match
15,207,1,Reservoir,Amador,Calaveras County,,calaveras,mismatch
15,207,2,Reservoir,Amador,Calaveras County,,calaveras,mismatch
15,208,1,Stream Discharge,,['Calaveras County'],['Calaveras County'],calaveras,no_spatial
15,208,2,Stream Discharge,,['Calaveras County'],['Calaveras County'],calaveras,no_spatial
15,208,3,Stream Discharge,,['Calaveras County'],['Calaveras County'],calaveras,no_spatial
15,210,1,Stream Discharge,Amador,,Calaveras County,calaveras,mismatch
15,210,2,Stream Discharge,Amador,,Calaveras County,calaveras,mismatch
15,211,1,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,211,2,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,211,3,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,213,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,213,2,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,214,1,Stream Discharge,Calaveras,Calaveras,Calaveras,calaveras,match
15,214,2,Stream Discharge,Calaveras,Calaveras,Calaveras,calaveras,match
15,215,1,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,215,2,Stream Discharge,Calaveras,Calaveras County,,calaveras,match
15,216,1,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,216,2,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,216,3,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,216,4,Stream Discharge,Tuolumne,Calaveras County,,calaveras,mismatch
15,218,1,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,218,2,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,219,1,Not Water Related,,Calaveras County,,calaveras,no_spatial
15,219,2,Stream Discharge,,Calaveras County,,calaveras,no_spatial
15,220,1,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,220,2,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,221,1,Stream Discharge,,Amador County,,amador,no_spatial
15,221,2,Stream Discharge,,Amador County,,amador,no_spatial
15,221,3,Stream Discharge,,Amador County,,amador,no_spatial
15,221,4,Stream Discharge,,Amador County,,amador,no_spatial
15,223,1,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,223,2,Stream Discharge,Calaveras,Calaveras County,Calaveras County,calaveras,match
15,224,1,Stream Discharge,Calaveras,"Calaveras County, California","Calaveras County, California",calaveras,match
15,224,2,Stream Discharge,Calaveras,"Calaveras County, California","Calaveras County, California",calaveras,match
15,225,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,225,2,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,225,3,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,226,1,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,226,2,Stream Discharge,San Joaquin,San Joaquin County,,san joaquin,match
15,227,1,Stream Discharge,San Joaquin,Amador County,Amador County,amador,mismatch
15,227,2,Stream Discharge,San Joaquin,Amador County,Amador County,amador,mismatch
15,227,3,Stream Discharge,San Joaquin,Amador County,Amador County,amador,mismatch
15,228,1,Stream Discharge,Amador,Amador County,,amador,match
15,228,2,Stream Discharge,Amador,Amador County,,amador,match
15,228,3,Stream Discharge,Amador,Amador County,,amador,match
15,228,4,Stream Discharge,Amador,Amador County,,amador,match
15,228,5,Stream Discharge,Amador,Amador County,,amador,match
15,228,6,Stream Discharge,Amador,Amador County,,amador,match
15,229,1,Stream Discharge,Amador,Calaveras County,,calaveras,mismatch
15,229,2,Stream Discharge,Amador,Calaveras County,,calaveras,mismatch
15,229,3,Stream Discharge,Amador,Calaveras County,,calaveras,mismatch
15,230,1,Stream Discharge,San Joaquin,Calaveras County,,calaveras,mismatch
15,230,2,Stream Discharge,San Joaquin,Calaveras County,,calaveras,mismatch
15,230,3,Stream Discharge,San Joaquin,Calaveras County,,calaveras,mismatch
15,231,1,Stream Discharge,Sacramento,Calaveras County,,calaveras,mismatch
15,231,2,Stream Discharge,Sacramento,Calaveras County,,calaveras,mismatch
15,231,3,Stream Discharge,Sacramento,Calaveras County,,calaveras,mismatch
15,231,4,Stream Discharge,Sacramento,Calaveras County,,calaveras,mismatch
15,233,1,Stream Discharge,El Dorado,Calaveras,,calaveras,mismatch
15,233,2,Stream Discharge,El Dorado,Calaveras,,calaveras,mismatch
15,233,3,Stream Discharge,El Dorado,Calaveras,,calaveras,mismatch
15,233,4,Stream Discharge,El Dorado,Calaveras,,calaveras,mismatch
15,233,5,Stream Discharge,El Dorado,Calaveras,,calaveras,mismatch
15,235,1,Stream Discharge,El Dorado,,El Dorado County,el dorado,match
15,235,2,Stream Discharge,El Dorado,,El Dorado County,el dorado,match
15,235,3,Stream Discharge,El Dorado,,El Dorado County,el dorado,match
15,235,4,Stream Discharge,El Dorado,,El Dorado County,el dorado,match
15,235,5,Stream Discharge,El Dorado,,El Dorado County,el dorado,match
15,236,1,Stream Discharge,El Dorado,El Dorado County,El Dorado County,el dorado,match
15,236,2,Stream Discharge,El Dorado,El Dorado County,El Dorado County,el dorado,match
15,238,1,Stream Discharge,Sacramento,Calaveras County,Calaveras County,calaveras,mismatch
15,238,2,Stream Discharge,Sacramento,Calaveras County,Calaveras County,calaveras,mismatch
15,239,1,Stream Discharge,San Joaquin,,"Sacramento County, California",sacramento,mismatch
15,239,2,Stream Discharge,San Joaquin,,"Sacramento County, California",sacramento,mismatch
15,240,1,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
15,240,2,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
15,240,3,Stream Discharge,Sacramento,,Sacramento County,sacramento,match
15,242,1,Reservoir,,,"Lake County, Oregon",lake,no_spatial
15,242,2,Reservoir,,,"Lake County, Oregon",lake,no_spatial
15,243,1,Stream Discharge,,"Lake County, Oregon",,lake,no_spatial
15,243,2,Stream Discharge,,"Lake County, Oregon",,lake,no_spatial
15,244,1,Stream Discharge,Modoc,,Lake County,lake,mismatch
15,244,2,Stream Discharge,Modoc,,Lake County,lake,mismatch
15,246,1,Stream Discharge,,,"Lake County, Oregon",lake,no_spatial
15,246,2,Stream Discharge,,,"Lake County, Oregon",lake,no_spatial
15,247,1,Stream Discharge,Modoc,,"Lake County, California",lake,mismatch
15,247,2,Stream Discharge,Modoc,,"Lake County, California",lake,mismatch
15,247,3,Stream Discharge,Modoc,,"Lake County, California",lake,mismatch
15,249,1,Stream Discharge,,"Siskiyou County, California",,siskiyou,no_spatial
15,249,2,Stream Discharge,,"Siskiyou County, California",,siskiyou,no_spatial
15,249,3,Stream Discharge,,"Siskiyou County, California",,siskiyou,no_spatial
15,250,1,Stream Discharge,,Sacramento County,,sacramento,no_spatial
15,250,2,Stream Discharge,,Sacramento County,,sacramento,no_spatial
15,250,3,Stream Discharge,,Sacramento County,,sacramento,no_spatial
15,250,4,Stream Discharge,,Sacramento County,,sacramento,no_spatial
15,251,1,Stream Discharge,Shasta,Shasta County,,shasta,match
15,251,2,Stream Discharge,Shasta,Shasta County,,shasta,match
15,252,1,Stream Discharge,Shasta,Modoc County,Modoc County,modoc,mismatch
15,252,2,Stream Discharge,Shasta,Modoc County,Modoc County,modoc,mismatch
15,252,3,Stream Discharge,Shasta,Modoc County,Modoc County,modoc,mismatch
15,253,1,Stream Discharge,Modoc,Lassen County,,lassen,mismatch
15,253,2,Stream Discharge,Modoc,Lassen County,,lassen,mismatch
15,253,3,Stream Discharge,Modoc,Lassen County,,lassen,mismatch
15,253,4,Stream Discharge,Modoc,Lassen County,,lassen,mismatch
15,253,5,Stream Discharge,Modoc,Lassen County,,lassen,mismatch
15,253,6,Stream Discharge,Modoc,Lassen County,,lassen,mismatch
15,254,1,Stream Discharge,Modoc,,Siskiyou County,siskiyou,mismatch
15,254,2,Stream Discharge,Modoc,,Siskiyou County,siskiyou,mismatch
15,254,3,Stream Discharge,Modoc,,Siskiyou County,siskiyou,mismatch
15,254,4,Stream Discharge,Modoc,,Siskiyou County,siskiyou,mismatch
15,255,1,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
15,255,2,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
15,255,3,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
15,256,1,Stream Discharge,Modoc,Modoc County,,modoc,match
15,256,2,Stream Discharge,Modoc,Modoc County,,modoc,match
15,256,3,Stream Discharge,Modoc,Modoc County,,modoc,match
15,256,4,Stream Discharge,Modoc,Modoc County,,modoc,match
15,256,5,Stream Discharge,Modoc,Modoc County,,modoc,match
15,256,6,Stream Discharge,Modoc,Modoc County,,modoc,match
15,257,1,Stream Discharge,Modoc,,Lassen County,lassen,mismatch
15,257,2,Stream Discharge,Modoc,,Lassen County,lassen,mismatch
15,257,3,Stream Discharge,Modoc,,Lassen County,lassen,mismatch
15,260,1,Stream Discharge,,Modoc County,,modoc,no_spatial
15,260,2,Stream Discharge,,Modoc County,,modoc,no_spatial
15,260,3,Stream Discharge,,Modoc County,,modoc,no_spatial
15,260,4,Stream Discharge,,Modoc County,,modoc,no_spatial
15,261,1,Stream Discharge,Lassen,Plumas County,,plumas,mismatch
15,261,2,Stream Discharge,Lassen,Plumas County,,plumas,mismatch
15,261,3,Stream Discharge,Lassen,Plumas County,,plumas,mismatch
15,261,4,Stream Discharge,Lassen,Plumas County,,plumas,mismatch
15,261,5,Stream Discharge,Lassen,Plumas County,,plumas,mismatch
15,262,1,Stream Discharge,Modoc,Shasta County,,shasta,mismatch
15,262,2,Stream Discharge,Modoc,Shasta County,,shasta,mismatch
15,262,3,Stream Discharge,Modoc,Shasta County,,shasta,mismatch
15,263,1,Stream Discharge,,Lassen County,,lassen,no_spatial
15,263,2,Stream Discharge,,Lassen County,,lassen,no_spatial
15,263,3,Stream Discharge,,Lassen County,,lassen,no_spatial
15,263,4,Stream Discharge,,Lassen County,,lassen,no_spatial
15,264,1,Stream Discharge,Siskiyou,Shasta County,Shasta County,shasta,mismatch
15,264,2,Stream Discharge,Siskiyou,Shasta County,Shasta County,shasta,mismatch
15,264,3,Stream Discharge,Siskiyou,Shasta County,Shasta County,shasta,mismatch
15,266,1,Stream Discharge,Shasta,Shasta County,,shasta,match
15,266,2,Stream Discharge,Shasta,Shasta County,,shasta,match
15,266,3,Stream Discharge,Shasta,Shasta County,,shasta,match
15,266,4,Stream Discharge,Shasta,Shasta County,,shasta,match
15,266,5,Stream Discharge,Shasta,Shasta County,,shasta,match
15,267,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
15,267,2,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
15,268,1,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
15,268,2,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
15,268,3,Stream Discharge,Shasta,Shasta County,Shasta County,shasta,match
15,269,1,Stream Discharge,Siskiyou,Shasta County,,shasta,mismatch
15,269,2,Stream Discharge,Siskiyou,Shasta County,,shasta,mismatch
15,269,3,Stream Discharge,Siskiyou,Shasta County,,shasta,mismatch
15,270,1,Stream Discharge,Shasta,Trinity County,Trinity County,trinity,mismatch
15,270,2,Stream Discharge,Shasta,Trinity County,Trinity County,trinity,mismatch
15,270,3,Stream Discharge,Shasta,Trinity County,Trinity County,trinity,mismatch
15,270,4,Stream Discharge,Shasta,Trinity County,Trinity County,trinity,mismatch
15,270,5,Stream Discharge,Shasta,Trinity County,Trinity County,trinity,mismatch
15,270,6,Stream Discharge,Shasta,Trinity County,Trinity County,trinity,mismatch
15,270,7,Stream Discharge,Shasta,Trinity County,Trinity County,trinity,mismatch
15,272,1,Stream Discharge,Shasta,Shasta County,,shasta,match
15,272,2,Stream Discharge,Shasta,Shasta County,,shasta,match
15,272,3,Stream Discharge,Shasta,Shasta County,,shasta,match
15,272,4,Stream Discharge,Shasta,Shasta County,,shasta,match
15,272,5,Stream Discharge,Shasta,Shasta County,,shasta,match
15,273,1,Stream Discharge,Shasta,Shasta County,,shasta,match
15,273,2,Stream Discharge,Shasta,Shasta County,,shasta,match
15,273,3,Stream Discharge,Shasta,Shasta County,,shasta,match
15,273,4,Stream Discharge,Shasta,Shasta County,,shasta,match
15,273,5,Stream Discharge,Shasta,Shasta County,,shasta,match
15,276,1,Stream Discharge,Shasta,Shasta County,,shasta,match
15,276,2,Stream Discharge,Shasta,Shasta County,,shasta,match
15,277,1,Stream Discharge,Shasta,Shasta County,,shasta,match
15,277,2,Stream Discharge,Shasta,Shasta County,,shasta,match
15,278,1,Stream Discharge,Siskiyou,Siskiyou County,Siskiyou County,siskiyou,match
15,278,2,Stream Discharge,Siskiyou,Siskiyou County,Siskiyou County,siskiyou,match
15,280,1,Stream Discharge,Yolo,Shasta County,,shasta,mismatch
15,280,2,Stream Discharge,Yolo,Shasta County,,shasta,mismatch
15,280,3,Stream Discharge,Yolo,Shasta County,,shasta,mismatch
15,280,4,Stream Discharge,Yolo,Shasta County,,shasta,mismatch
15,281,1,Stream Discharge,Lassen,Shasta County,,shasta,mismatch
15,281,2,Stream Discharge,Lassen,Shasta County,,shasta,mismatch
15,281,3,Stream Discharge,Lassen,Shasta County,,shasta,mismatch
15,281,4,Stream Discharge,Lassen,Shasta County,,shasta,mismatch
15,283,1,Stream Discharge,Shasta,,Shasta County,shasta,match
15,283,2,Stream Discharge,Shasta,,Shasta County,shasta,match
15,283,3,Stream Discharge,Shasta,,Shasta County,shasta,match
15,283,4,Stream Discharge,Shasta,,Shasta County,shasta,match
15,284,1,Stream Discharge,Siskiyou,Siskiyou,Siskiyou,siskiyou,match
15,284,2,Stream Discharge,Siskiyou,Siskiyou,Siskiyou,siskiyou,match
15,286,1,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
15,286,2,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
15,286,3,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
15,286,4,Stream Discharge,Siskiyou,Siskiyou County,,siskiyou,match
15,287,1,Stream Discharge,Shasta,Shasta County,,shasta,match
15,287,2,Stream Discharge,Shasta,Shasta County,,shasta,match
15,287,3,Stream Discharge,Shasta,Shasta County,,shasta,match
15,287,4,Stream Discharge,Shasta,Shasta County,,shasta,match
15,287,5,Stream Discharge,Shasta,Shasta County,,shasta,match
15,288,1,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
15,288,2,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
15,288,3,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
15,288,4,Stream Discharge,Shasta,Siskiyou County,,siskiyou,mismatch
