id,page_number,inferred_latitude,inferred_longitude,actual_latitude,actual_longitude,location,townships_ranges_sections,watersource_name,actual_county,inferred_county,dates_of_recording_raw,temporal_resolution,units_of_measurement,water_type,keyterms,data_source,id_page_number,latitude,longitude,water_type_clean,water_type_review,year_start,year_end,years_list,date_parse_status,date_parse_notes,needs_date_review,lat_combined,lon_combined,lat_source_col,lon_source_col,coord_source,in_california
366,314,43.0,-117.5,,,"Above Olene, Oregon",[],Lost River,Unknown,"Malheur County, Oregon",06/21/1915-09/30/1915,Daily,"{'Gage_Height': 'Feet', 'Discharge': 'Second-feet'}",Stream Discharge,"['Discharge Measurements', 'Channel and Control', 'Extremes of Discharge', 'Daily discharge']",main,366_314,43.0,-117.5,Stream discharge,,1915,1915,[1915],SINGLE_YEAR,,False,43.0,-117.5,inferred_latitude,inferred_longitude,inferred,False
199,282,40.75,-112.12,,,Great Salt Lake Basin,[],GREAT SALT LAKE,,"Salt Lake County, Utah",10/04/1965-09/24/1966,Monthly intervals between October 1965 and September 1966,"[{'Density': 'g/ml at 20°C', 'pH': None, 'Temperature': '°F', 'Hardness as CaCO3': None, 'Calcium, Magnesium': None, 'Dissolved solids': 'residue at 180°C', 'Boron (B)': 'parts per million', 'Fluoride (F)': 'parts per million', 'Chloride (Cl)': 'parts per million', 'Sulfate (SO4)': 'parts per million', 'Bicarbonate (HCO3)': 'parts per million', 'Lithium (Li)': 'parts per million', 'Potassium (K)': 'parts per million', 'Sodium (Na)': 'parts per million', 'Magnesium (Mg)': 'parts per million', 'Calcium (Ca)': 'parts per million', 'Silica (SiO2)': 'parts per million', 'Altitude': 'feet above mean sea level', 'Depth from surface': 'feet'}]",Groundwater,"['Density', 'pH', 'Temperature', 'Hardness as CaCO3', 'Calcium, Magnesium', 'Dissolved solids', 'Boron (B)', 'Fluoride (F)', 'Chloride (Cl)', 'Sulfate (SO4)', 'Bicarbonate (HCO3)', 'Lithium (Li)', 'Potassium (K)', 'Sodium (Na)', 'Magnesium (Mg)', 'Calcium (Ca)', 'Silica (SiO2)']",main,199_282,40.75,-112.12,Groundwater,,1965,1966,[1965 1966],EXACT_RANGE,,False,40.75,-112.12,inferred_latitude,inferred_longitude,inferred,False
2913,487,39.092,-112.056,39.092,-112.056,"near Delta, Utah",[],Sevier River near Delta,,Millard County,,,,Stream Discharge,"['Sevier River', 'Delta, Utah']",main,2913_487,39.092,-112.056,Stream discharge,,,,,UNPARSED,,True,39.092,-112.056,actual_latitude,actual_longitude,actual,False
2913,487,41.176,-112.003,41.176,-112.003,"at Gateway, Utah",[],Weber River at Gateway,,Davis County,,,,Stream Discharge,"['Weber River', 'Gateway, Utah']",main,2913_487,41.176,-112.003,Stream discharge,,,,,UNPARSED,,True,41.176,-112.003,actual_latitude,actual_longitude,actual,False
3146,157,37.2833,-107.1833,,,"At gaging station, 5 feet downstream from private road bridge, 6 miles east of Chromo, Archuleta County, and 7 miles upstream from Little Navajo River",[],NAVAJO RIVER ABOVE CHROMO,"Archuleta County, Colo.","Archuleta County, Colo.",10/12/1964-06/16/1965,24 hours,"{'Sediment_Discharge': 'tons per day', 'Sediment_Concentration': 'ppm', 'Discharge': 'cfs', 'Specific_Conductance': '', 'Water_Temperature': '°F'}",Stream Discharge,"['suspended-sediment discharge', 'particle size', 'gaging station', 'discharge']",main,3146_157,37.2833,-107.1833,Stream discharge,,1964,1965,[1964 1965],EXACT_RANGE,,False,37.2833,-107.1833,inferred_latitude,inferred_longitude,inferred,False
194,218,32.9519,-110.7891,,,"Gaging station, 3.5 miles southeast of Winkelman, Pinal County, and 4 miles upstream from mouth.",[],SAN PEDRO RIVER NEAR WINKELMAN,,"Pinal County, Arizona",07/01/1962-09/30/1964,Daily,"{'Discharge': 'cfs (cubic feet per second)', 'Sediment_Concentration': 'ppm (parts per million)', 'Sediment_Loads': 'tons per day'}",Stream Discharge,"['Suspended sediment', 'water temperatures', 'sediment records', 'mean discharge', 'specific conductance']",main,194_218,32.9519,-110.7891,Stream discharge,,1962,1964,[1962 1964],EXACT_RANGE,,False,32.9519,-110.7891,inferred_latitude,inferred_longitude,inferred,False
2447,86,40.0333,-106.0667,39.95,-105.7389,"0.6 mile upstream from mouth and 4 miles east of Fraser, Colo.","['T.1 S., R.75 W., NE1 sec.23']",North Fork Ranch Creek near Fraser,unknown,Grand County,1937-06-02 to 1942-06-07,1937-1942 (annual),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['stream discharge', 'current-meter measurements', 'snowmelt']",main,2447_86,39.95,-105.7389,Stream discharge,,1937,1942,[1937 1942],EXACT_RANGE,,False,39.95,-105.7389,actual_latitude,actual_longitude,actual,False
2447,86,40.0333,-106.0667,39.9333,-105.7389,"1.6 miles upstream from South Fork and 4.2 miles east of Fraser, Colo.","['T.1 S., R.75 W., between secs. 25 and 26']",Middle Fork Ranch Creek near Fraser,unknown,Grand County,1937-05-24 to 1942-06-18,1937-1942 (annual),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['stream discharge', 'current-meter measurements', 'snowmelt']",main,2447_86,39.9333,-105.7389,Stream discharge,,1937,1942,[1937 1942],EXACT_RANGE,,False,39.9333,-105.7389,actual_latitude,actual_longitude,actual,False
2447,86,40.0333,-106.0667,39.9125,-105.7431,"2.5 miles upstream from mouth and 2 miles northeast of Winter Park, Colo.","['T.1 S., R.75 W., SE1 sec 35']",South Fork Ranch Creek near Winter Park,unknown,Grand County,unknown (data not provided in document),unknown (data not provided in document),"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['stream discharge', 'current-meter measurements', 'snowmelt']",main,2447_86,39.9125,-105.7431,Stream discharge,,,,,UNPARSED,no_year_<=1980_found,True,39.9125,-105.7431,actual_latitude,actual_longitude,actual,False
4536,411,42.7465,-121.7386,,,"Klamath Falls, Oregon","['T. 39 S., R. 7 E., SW. 1/4 sec. 31']",Link River,,Klamath County,10/01/1923-09/30/1924,Monthly,"second-feet for Discharge, acre-feet for Run-off",Stream Discharge,"['Discharge', 'Run-off']",main,4536_411,42.7465,-121.7386,Stream discharge,,1923,1924,[1923 1924],EXACT_RANGE,,False,42.7465,-121.7386,inferred_latitude,inferred_longitude,inferred,False
4536,411,42.7667,-121.7533,,,"Spencer Bridge 1 mile below Spencer Creek, near Klamath Falls, Oregon","['T. 39 S., R. 7 E., SW. 1/4 sec. 31']","Klamath River at Spencer Bridge, near Keno",,Klamath County,10/07/1913-09/30/1924,,second-feet for Discharge,Stream Discharge,"['Discharge', 'Stage']",main,4536_411,42.7667,-121.7533,Stream discharge,,1913,1924,[1913 1924],EXACT_RANGE,,False,42.7667,-121.7533,inferred_latitude,inferred_longitude,inferred,False
251,456,34.3333,-109.8333,,,near McDowell and above Camp Creek,[],Verde River,,"Apache County, Arizona",10/01/1930-09/30/1935,Monthly,"{'Discharge': 'second-feet', 'Runoff_Second-Foot-Days': 'second-foot-days', 'Runoff_Acre-Feet': 'acre-feet'}",Stream Discharge,"['Discharge', 'Second-feet', 'Runoff', 'Acre-feet']",main,251_456,34.3333,-109.8333,Stream discharge,,1930,1935,[1930 1935],EXACT_RANGE,,False,34.3333,-109.8333,inferred_latitude,inferred_longitude,inferred,False
3150,217,32.9947,-109.0263,,,"Near Gila, New Mexico",[],Gila River,,"Greenlee County, Arizona",10/01/1966-07/31/1967,Daily,"{'Mean_Discharge': 'cfs (cubic feet per second)', 'Suspended_Sediment_Concentration': 'ppm (parts per million)', 'Tons_Per_Day': 'tons'}",Stream Discharge,"['Suspended Sediment', 'Mean Discharge', 'Composite Period']",main,3150_217,32.9947,-109.0263,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,False,32.9947,-109.0263,inferred_latitude,inferred_longitude,inferred,False
194,253,41.6811,-112.1094,,,"Approximately 200 feet downstream from highway bridge, and approximately 6 miles west of Corinne, Box Elder County.",[],"Sulphur Creek at State Highway 83, Near Corinne",Box Elder County,,08/23/1963-09/15/1964,Monthly between August 1963 to September 1964,"{'pH': '', 'Specific_Conductance': 'micro-atm mhos at 25°C', 'Sodium_Adsorption_Ratio': '', 'Hardness_CaCO3_NonCarbonate': 'mg/L', 'Hardness_Calcium_Magnesium': 'mg/L', 'Solids_180C_Tons_Per_Day': 'tons/day', 'Solids_180C_Tons_Per_Acre_Foot': 'tons/acre-foot', 'Solids_180C_Parts_Per_Million': 'ppm', 'Boron': '', 'Nitrate': 'mg/L', 'Fluoride': '', 'Chloride': 'mg/L', 'Sulfate': 'mg/L', 'Carbonate': '', 'Bicarbonate': 'mg/L', 'Potassium': '', 'Sodium': 'mg/L', 'Magnesium': 'mg/L', 'Calcium': 'mg/L', 'Iron': '', 'Silica': 'mg/L', 'Mean_Discharge': 'cfs'}",Stream Discharge,"['pH', 'Specific Conductance', 'Sodium Adsorption Ratio', 'Hardness', 'Solids', 'Boron', 'Nitrate', 'Fluoride', 'Chloride', 'Sulfate', 'Carbonate', 'Bicarbonate', 'Potassium', 'Sodium', 'Magnesium', 'Calcium', 'Iron', 'Silica', 'Mean Discharge']",main,194_253,41.6811,-112.1094,Stream discharge,,1963,1964,[1963 1964],EXACT_RANGE,,False,41.6811,-112.1094,inferred_latitude,inferred_longitude,inferred,False
2063,101,37.7583,-108.5778,,,"Near Dolores, Colo.",[],Dolores River,,"Montezuma County, Colorado","07/01/1895-09/30/1903, 10/01/1910-12/31/1913",Monthly,second-feet for discharge and acre-feet for run-off,Stream Discharge,"['Discharge', 'Run-off', 'Acre-feet']",main,2063_101,37.7583,-108.5778,Stream discharge,,1895,1913,[1895 1903 1909 1910 1912 1913],MULTI_YEARS_OR_RANGES,,False,37.7583,-108.5778,inferred_latitude,inferred_longitude,inferred,False
2447,416,,,33.379167,-109.65,"near Point of Pines, near Morenci, Ariz.","['NW1 sec 2, T.1 S., R.26 E.']",Willow Creek,,"Gila County, Arizona",03/26/1945-08/17/1959,Daily to Monthly,"{'Gage_Height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['Willow Creek', 'Stage-discharge relation', 'gage', 'discharge']",main,2447_416,33.379167,-109.65,Stream discharge,,1945,1959,[1945 1959],EXACT_RANGE,,False,33.379167,-109.65,actual_latitude,actual_longitude,actual,False
2257,128,,,34.4815,-106.05001,Unknown in CA,"['8N', 'R35E', 'S32']",Drilled irrigation water-table well in valley fill,"Valencia County, NM",,"Feb. 14, 1961 - Feb. 5, 1965",Monthly,Feet below lsd,Groundwater,"['irrigation water-table well', 'drilled', 'valley fill']",main,2257_128,34.4815,-106.05001,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,34.4815,-106.05001,actual_latitude,actual_longitude,actual,False
2257,128,,,36.443,-103.59551,Unknown in CA,"['29N', 'R35E', 'S18']",Drilled irrigation water-table well in cinders,"Union County, NM",,"Feb. 8, 1961 - Aug. 11, 1965",Monthly,Feet below lsd,Groundwater,"['irrigation water-table well', 'drilled', 'cinders']",main,2257_128,36.443,-103.59551,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,36.443,-103.59551,actual_latitude,actual_longitude,actual,False
2257,128,,,35.04,-107.51051,Unknown in CA,"['10N', 'R27E', 'S26']",Drilled irrigation water-table well in Glorieta Sandstone of Permian age,"Valencia County, NM",,"Feb. 16, 1961 - Aug. 12, 1964",Monthly,Feet below lsd,Groundwater,"['irrigation water-table well', 'drilled', 'Glorieta Sandstone']",main,2257_128,35.04,-107.51051,Groundwater,,1961,1964,[1961 1964],EXACT_RANGE,,False,35.04,-107.51051,actual_latitude,actual_longitude,actual,False
2257,128,,,35.0925,-107.52301,Unknown in CA,"['11N', 'R27E', 'S24']",Drilled industrial water-table well in San Andres Limestone of Permian age,"Valencia County, NM",,"Feb. 16, 1961 - Feb. 9, 1965",Monthly,Feet below lsd,Groundwater,"['industrial water-table well', 'drilled', 'San Andres Limestone']",main,2257_128,35.0925,-107.52301,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,35.0925,-107.52301,actual_latitude,actual_longitude,actual,False
2257,128,,,35.14,-107.52421,Unknown in CA,"['12N', 'R27E', 'S42']",Drilled unused artesian well in San Andres Limestone of Permian age,"Valencia County, NM",,"Feb. 15, 1961 - Aug. 6, 1965",Monthly,Feet below lsd,Groundwater,"['artesian well', 'drilled', 'San Andres Limestone']",main,2257_128,35.14,-107.52421,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,35.14,-107.52421,actual_latitude,actual_longitude,actual,False
2257,128,,,35.173,-107.53501,Unknown in CA,"['12N', 'R27E', 'S50']",Drilled unused water-table well in San Andres Limestone of Permian age,"Valencia County, NM",,"Jan. 5, 1961 - Dec. 25, 1965",Monthly,Feet above lsd,Groundwater,"['unused water-table well', 'drilled', 'San Andres Limestone']",main,2257_128,35.173,-107.53501,Groundwater,,1961,1965,[1961 1965],EXACT_RANGE,,False,35.173,-107.53501,actual_latitude,actual_longitude,actual,False
3144,510,33.9204,-112.7555,,,"near Wickenburg, Ariz.",[],Hassayampa River at Box Dam site,,"Maricopa County, Arizona",10/01/1963-09/30/1964 and 10/01/1964-09/30/1965,Daily,cubic feet per second,Stream Discharge,"['Hassayampa River', 'Box Dam', 'Discharge']",main,3144_510,33.9204,-112.7555,Stream discharge,,1963,1965,[1963 1964 1965],MULTI_YEARS_OR_RANGES,,False,33.9204,-112.7555,inferred_latitude,inferred_longitude,inferred,False
3144,474,,,33.851389,-111.4525,1.2 miles southeast of Sunflower in Tonto National Forest,"['T.6 N., R.9 E. in NEA sec 20']",Sycamore Creek,"Gila County, Arizona","Gila County, Arizona",10/01/1961-09/30/1965,daily measurements for discharge and gage height; annual records from October to September,"{'Discharge': 'cubic feet per second (cfs)', 'Gage Height': 'feet'}",Stream Discharge,"['Discharge', 'Gage height', 'Cubic feet per second', 'Water-stage recorder']",main,3144_474,33.851389,-111.4525,Stream discharge,,1961,1965,[1961 1965],EXACT_RANGE,,False,33.851389,-111.4525,actual_latitude,actual_longitude,actual,False
593,300,,,42.2333,-120.5,"SW sec. 29, T. 38 S.","['T. 38 S., R. 19 E., SW sec. 29']",Cottonwood Creek near Lakeview,"Malheur County, Oregon",,11/01/1908-09/30/1946,daily,second-feet,Stream Discharge,"['stream discharge', 'water-stage recorder', 'maximum discharge', 'average discharge']",main,593_300,42.2333,-120.5,Stream discharge,,1908,1946,[1908 1909 1946],MULTI_YEARS_OR_RANGES,,False,42.2333,-120.5,actual_latitude,actual_longitude,actual,False
2913,190,,,40.4444,-111.9222,"near Lehi, Utah","['SE1NW1 sec. 26, T. 4 S. R. 1 W.']",Jordan River at narrows,Utah County,,01/01/1913-12/31/1950,Monthly and yearly,"{'Discharge': 'cubic feet per second (cfs)', 'Runoff': 'acre-feet'}",Stream Discharge,"['Jordan River', 'stream discharge', 'water-stage recorder', 'gage']",main,2913_190,40.4444,-111.9222,Stream discharge,,1913,1950,[1913 1950],EXACT_RANGE,,False,40.4444,-111.9222,actual_latitude,actual_longitude,actual,False
2447,382,34.5833,-111.65,,,"near Winslow, Arizona",[],Clear Creek,,Maricopa County,"Apr. 21, 1952-Mar. 26, 1960","Variable, based on measurement dates","{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['gage height', 'discharge']",main,2447_382,34.5833,-111.65,Stream discharge,,1952,1960,[1952 1960],EXACT_RANGE,,False,34.5833,-111.65,inferred_latitude,inferred_longitude,inferred,False
2447,382,,,35.4333,-111.2,"1,000 ft downstream from Grand Falls on Navajo Indian Reservation","['T.24 N., R.11 E.']",Little Colorado River at Grand Falls,,Coconino County,"Sept. 19, 1923-Mar. 14, 1938","Variable, based on measurement dates","{'Gage_height': 'feet', 'Discharge': 'cfs'}",Stream Discharge,"['gage height', 'discharge', 'floodmarks']",main,2447_382,35.4333,-111.2,Stream discharge,,1923,1938,[1923 1938],EXACT_RANGE,,False,35.4333,-111.2,actual_latitude,actual_longitude,actual,False
1532,196,42.3333,-120.5,,,"sec. 3, T. 40 S., R. 18 E.","['T. 40 S., R. 18 E., sec. 3']",North Drews Canal,Lake County,,03/18/1914-09/30/1916,Every other day,"{'Gage_height': 'feet', 'Discharge': 'second-feet'}",Irrigation,"['canal', 'irrigating land', 'Drews Creek', 'reservoir dam']",main,1532_196,42.3333,-120.5,Irrigation,,1914,1916,[1914 1916],EXACT_RANGE,,False,42.3333,-120.5,inferred_latitude,inferred_longitude,inferred,False
1276,46,40.0833,-106.1667,,,"Near Kremmling, Colorado",[],Colorado River near Kremmling,,"Grand County, Colorado",01/01/1904-12/31/1918,Monthly,"{'Discharge': 'second-feet', 'Runoff': ['Second-foot-days', 'Acre-feet']}",Stream Discharge,"['Discharge', 'Runoff', 'Acre-feet']",main,1276_46,40.0833,-106.1667,Stream discharge,,1904,1918,[1904 1912 1918],MULTI_YEARS_OR_RANGES,,False,40.0833,-106.1667,inferred_latitude,inferred_longitude,inferred,False
25023,22,62.5,-145.0,,,"Gulkana Glacier Basin, Alaska",[],Gulkana Glacier,Valdez-Cordova Census Area,Valdez-Cordova Census Area,10/01/1966-09/30/1967,Monthly (October 1966 - September 1967),"{'Streamflow': 'Continuous record, estimated or occasional measurement', 'Precipitation': 'mm', 'Air temperature': '°C', 'Balance': 'm water equivalent'}",Glacier (related to Stream Discharge and Precipitation),"['Streamflow', 'Precipitation', 'Snowmelt', 'Ablation', 'Internal accumulation ice']",main,25023_22,62.5,-145.0,Stream discharge,,1966,1967,[1966 1967],EXACT_RANGE,,False,62.5,-145.0,inferred_latitude,inferred_longitude,inferred,False
2252,847,,,42.1833,-121.6667,"near Klamath Agency, Oreg.",['[TBD]'],Williamson River,"Klamath County, Oregon",,03/25/1908-04/30/1910,Monthly,second-feet,Stream Discharge,"['Monthly discharge', 'Williamson River', 'Klamath Agency']",main,2252_847,42.1833,-121.6667,Stream discharge,,1908,1910,[1908 1910],EXACT_RANGE,,False,42.1833,-121.6667,actual_latitude,actual_longitude,actual,False
2252,847,,,42.1664,-121.8361,"sec. 3, T. 35 S., R. 7 E., Chiloquin, Oreg.","['T. 35 S., R. 7 E.']",Williamson River at Chiloquin,"Klamath County, Oregon",,07/25/1911-05/03/1912,Specific Dates,second-feet,Stream Discharge,"['Chiloquin', 'discharge measurements', 'Sprague River']",main,2252_847,42.1664,-121.8361,Stream discharge,,1911,1912,[1911 1912],EXACT_RANGE,,False,42.1664,-121.8361,actual_latitude,actual_longitude,actual,False
716,483,,,42.1167,-120.5722,"NE+ sec. 10, T.40 S., R.18 E., on left bank 10 ft upstream from bridge to Drew Creek Forest Camp, miles downstream from Willow Creek, 24 miles downstream from Drew Creek Dam, and 12 miles southwest of Lakeview.","['T.40 S., R.18 E., sec. 10']",Drew Creek near Lakeview,,Lake County,01/01/1909-09/30/1959,Daily,"{'Water Stage Height': 'feet', 'Discharge': 'cubic feet per second (cfs)', 'Acre-Feet': 'acre-ft'}",Stream Discharge,"['stream discharge', 'water-stage recorder', 'gage height', 'cubic feet per second (cfs)', 'Drew Reservoir', 'North Drew Canal']",main,716_483,42.1167,-120.5722,Stream discharge,,1909,1959,[1909 1959],EXACT_RANGE,,False,42.1167,-120.5722,actual_latitude,actual_longitude,actual,False
3150,664,42.195,-121.815,,,"Orleans, California",[],KLAMATH RIVER AT ORLEANS,,Klamath County,07/01/1967-09/30/1967,Daily,"{'Discharge': 'cubic feet per second (cfs)', 'Concentration': 'parts per million (ppm)', 'Sediment_Load': 'tons per day'}",Stream Discharge,"['suspended sediment', 'mean discharge', 'concentration']",main,3150_664,42.195,-121.815,Stream discharge,,1967,1967,[1967],SINGLE_YEAR,,False,42.195,-121.815,inferred_latitude,inferred_longitude,inferred,False
1532,271,42.2299,-121.7385,42.2299,-121.7385,"Chiloquin, Oregon",[],Sprague River,"Klamath County, Oregon","Klamath County, Oregon",10/01/1916-09/30/1917,Daily,second-feet,Stream Discharge,"['discharge', 'second-feet']",main,1532_271,42.2299,-121.7385,Stream discharge,,1916,1917,[1916 1917],EXACT_RANGE,,False,42.2299,-121.7385,actual_latitude,actual_longitude,actual,False
3144,163,36.0745,-112.0628,,,Arizona-Nevada border near Hoover Dam (formerly known as Boulder Dam),[],Colorado River below Davis Dam,,"Maricopa, AZ","10/01/1963-09/30/1964, 10/01/1964-09/30/1965",Daily,Cubic Feet per Second,Stream Discharge,"['Discharge', 'Cubic Feet per Second']",main,3144_163,36.0745,-112.0628,Stream discharge,,1963,1965,[1963 1964 1965],MULTI_YEARS_OR_RANGES,,False,36.0745,-112.0628,inferred_latitude,inferred_longitude,inferred,False
